Line Num,Original ID,File,ARO

6150,gi|927320959|ref|WP_053813481.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6170,AAM97249,argsoap_sarg_reads_ARO_mapping.tsv,nan

6238,gi|959846504|ref|WP_058132686.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6264,gi|970550885|ref|WP_058814714.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6409,gi|446993873|ref|WP_001071129.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6433,gi|817673615|ref|WP_046638754.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6451,CAO91622,argsoap_sarg_reads_ARO_mapping.tsv,nan

6478,gi|1031778566|ref|WP_064126137.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6487,gi|32345898|gb|AAM97243.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6554,gi|32345766|gb|AAM97177.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6590,P57296,argsoap_sarg_reads_ARO_mapping.tsv,nan

6599,BAB86942,argsoap_sarg_reads_ARO_mapping.tsv,nan

6602,AF101781.1.gene1.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

6639,AAC22099,argsoap_sarg_reads_ARO_mapping.tsv,nan

6658,gi|959864218|ref|WP_058143399.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6700,AAP46600,argsoap_sarg_reads_ARO_mapping.tsv,nan

6730,YP_002735431,argsoap_sarg_reads_ARO_mapping.tsv,nan

6731,gi|32345888|gb|AAM97238.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6756,ZP_04597435,argsoap_sarg_reads_ARO_mapping.tsv,nan

6776,CAO91630,argsoap_sarg_reads_ARO_mapping.tsv,nan

6799,gi|763407621|ref|WP_044264215.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6814,gi|757444661|ref|WP_042741303.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6830,AAP46619,argsoap_sarg_reads_ARO_mapping.tsv,nan

6951,gi|754803992|ref|WP_042167105.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

6957,AAP46597,argsoap_sarg_reads_ARO_mapping.tsv,nan

6996,AAP46588,argsoap_sarg_reads_ARO_mapping.tsv,nan

7022,gi|32345906|gb|AAM97247.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7075,gi|730454835|ref|WP_034018922.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7112,gi|959873071|ref|WP_058149474.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7163,gi|447201629|ref|WP_001278885.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7208,AAP46611,argsoap_sarg_reads_ARO_mapping.tsv,nan

7215,gi|32345902|gb|AAM97245.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7251,gi|32345862|gb|AAM97225.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7263,gi|553797237|ref|WP_023127796.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7265,gi|488189171|ref|WP_002260379.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7279,CAD70592,argsoap_sarg_reads_ARO_mapping.tsv,nan

7288,gi|692974498|ref|WP_032166642.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7312,AM180355.1.gene2260.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

7385,gi|565828994|ref|WP_023912825.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7482,gi|959926073|ref|WP_058185040.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7487,AAP46602,argsoap_sarg_reads_ARO_mapping.tsv,nan

7520,AAC45547,argsoap_sarg_reads_ARO_mapping.tsv,nan

7671,AAP46604,argsoap_sarg_reads_ARO_mapping.tsv,nan

7682,gi|489831097|ref|WP_003734834.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7711,YP_002467958,argsoap_sarg_reads_ARO_mapping.tsv,nan

7722,AAP46577,argsoap_sarg_reads_ARO_mapping.tsv,nan

7723,CAO91616,argsoap_sarg_reads_ARO_mapping.tsv,nan

7729,gi|553772467|ref|WP_023104399.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7733,gi|501976562|ref|WP_012681429.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7781,gi|730685230|ref|WP_034070483.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

7844,YP_002741884,argsoap_sarg_reads_ARO_mapping.tsv,nan

7905,AF326777.3.gene21.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

7912,AAP46613,argsoap_sarg_reads_ARO_mapping.tsv,nan

7967,YP_248152,argsoap_sarg_reads_ARO_mapping.tsv,nan

8010,U58210.1.gene4.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

8059,ZP_00155442,argsoap_sarg_reads_ARO_mapping.tsv,nan

8080,YP_002792444,argsoap_sarg_reads_ARO_mapping.tsv,nan

8185,CAO91620,argsoap_sarg_reads_ARO_mapping.tsv,nan

8262,gi|32345868|gb|AAM97228.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8267,gi|759851378|ref|WP_043542908.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8290,gi|32345836|gb|AAM97212.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8311,gi|985613534|ref|WP_060853009.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8370,gi|489191328|ref|WP_003100686.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8379,gi|730303878|ref|WP_033978962.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8389,gi|446993875|ref|WP_001071131.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8454,AAP46620,argsoap_sarg_reads_ARO_mapping.tsv,nan

8486,gi|730479876|ref|WP_034024589.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8563,gi|730408915|ref|WP_034009100.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8589,gi|959855197|ref|WP_058138287.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8591,gi|32345914|gb|AAM97251.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8610,AAP46609,argsoap_sarg_reads_ARO_mapping.tsv,nan

8622,gi|852318139|ref|WP_048338017.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8748,gi|730307282|ref|WP_033979566.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8755,gi|653201367|gb|KEA22378.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8862,gi|599938140|gb|EYI48463.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

8933,gi|496671020|ref|WP_009313510.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9001,AAP46624,argsoap_sarg_reads_ARO_mapping.tsv,nan

9018,CAO91609,argsoap_sarg_reads_ARO_mapping.tsv,nan

9089,gi|501021964|ref|WP_012074629.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9133,gi|135617|sp|P28816.1|TETD_ECOLX,argsoap_sarg_reads_ARO_mapping.tsv,nan

9135,ZP_02709163,argsoap_sarg_reads_ARO_mapping.tsv,nan

9160,gi|1042738957|ref|WP_065301739.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9211,AAP46590,argsoap_sarg_reads_ARO_mapping.tsv,nan

9246,gi|959874152|ref|WP_058150234.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9405,AAF17264,argsoap_sarg_reads_ARO_mapping.tsv,nan

9515,AAF17269,argsoap_sarg_reads_ARO_mapping.tsv,nan

9519,gi|959897454|ref|WP_058165306.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9564,CAO91624,argsoap_sarg_reads_ARO_mapping.tsv,nan

9671,gi|662089495|ref|WP_030048694.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9710,gi|730560767|ref|WP_034048018.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9743,gi|730296688|ref|WP_033975727.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9752,gi|489249810|ref|WP_003157921.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9757,gi|763182334|ref|WP_044061366.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9761,AAF17267,argsoap_sarg_reads_ARO_mapping.tsv,nan

9841,gi|730473147|ref|WP_034023301.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

9910,ZP_04466634,argsoap_sarg_reads_ARO_mapping.tsv,nan

9973,AAP46595,argsoap_sarg_reads_ARO_mapping.tsv,nan

9983,gi|489229602|ref|WP_003137949.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10003,gi|32345890|gb|AAM97239.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10026,AAP46576,argsoap_sarg_reads_ARO_mapping.tsv,nan

10028,ZP_01834487,argsoap_sarg_reads_ARO_mapping.tsv,nan

10055,gi|640475599|ref|WP_024916072.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10111,gi|685891619|ref|WP_031632892.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10126,gi|557710037|gb|AHA22063.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10145,gi|518556046|ref|WP_019726253.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10152,gi|543874920|gb|AGV64079.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10168,gi|959874184|ref|WP_058150266.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10204,gi|489180348|ref|WP_003089829.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10208,gi|917566719|ref|WP_052162109.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10267,CAO91612,argsoap_sarg_reads_ARO_mapping.tsv,nan

10300,AAF17263,argsoap_sarg_reads_ARO_mapping.tsv,nan

10350,gi|553764960|ref|WP_023097281.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10445,NC_011595.7059912.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

10501,BAD67448,argsoap_sarg_reads_ARO_mapping.tsv,nan

10529,gi|730400130|ref|WP_034007270.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10536,gi|960853123|ref|WP_058332030.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10618,EDK10390,argsoap_sarg_reads_ARO_mapping.tsv,nan

10659,JN645776.1.gene1.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

10681,gi|32345880|gb|AAM97234.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10824,gi|730321347|ref|WP_033984356.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10906,gi|976151217|ref|WP_059309422.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10929,gi|254966944|gb|ACT97499.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

10964,JN645706.1.gene1.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

11023,gi|738462527|ref|WP_036413340.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11027,gi|685977029|ref|WP_031685846.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11131,AAP46598,argsoap_sarg_reads_ARO_mapping.tsv,nan

11187,CAO91629,argsoap_sarg_reads_ARO_mapping.tsv,nan

11257,gi|960883644|ref|WP_058354899.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11383,YP_001292390,argsoap_sarg_reads_ARO_mapping.tsv,nan

11401,AAP46591,argsoap_sarg_reads_ARO_mapping.tsv,nan

11444,AAP46607,argsoap_sarg_reads_ARO_mapping.tsv,nan

11450,gi|490841007|ref|WP_004703082.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11456,AAP46584,argsoap_sarg_reads_ARO_mapping.tsv,nan

11498,gi|32345884|gb|AAM97236.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11595,AAF17270,argsoap_sarg_reads_ARO_mapping.tsv,nan

11694,gi|746819953|ref|WP_039699719.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11698,AAP46621,argsoap_sarg_reads_ARO_mapping.tsv,nan

11707,gi|486147411|ref|WP_001517796.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11779,AAF17266,argsoap_sarg_reads_ARO_mapping.tsv,nan

11802,gi|510932763|ref|WP_016253089.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

11807,ZP_04464540,argsoap_sarg_reads_ARO_mapping.tsv,nan

11820,AAP46578,argsoap_sarg_reads_ARO_mapping.tsv,nan

11935,AAP46610,argsoap_sarg_reads_ARO_mapping.tsv,nan

12007,gi|489208567|ref|WP_003117466.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

12025,gi|959902495|ref|WP_058168418.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

12052,gi|730235894|ref|WP_033940844.1|,argsoap_sarg_reads_ARO_mapping.tsv,nan

12070,NC_002516.2.880417.p01,argsoap_sarg_reads_ARO_mapping.tsv,nan

44,gi:488155873:ref:WP_002227081.1:|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

91,AAP46622|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

151,gi:504416866:ref:WP_014603968.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

244,AM180355.1.gene2260.p01|FEATURES|ermC|MLS|ermC,deeparg_deeparg_both_ARO_mapping.tsv,nan

249,gi:730321347:ref:WP_033984356.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

275,AAP46605|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

329,gi:959901593:ref:WP_058168023.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

361,gi:504395108:ref:WP_014582210.1:|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

444,gi:32345908:gb:AAM97248.1:|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

456,gi:553798151:ref:WP_023128666.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

615,gi:490841007:ref:WP_004703082.1:|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

621,gi:759851378:ref:WP_043542908.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

669,gi:3646369:emb:CAA07694.1:|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

679,BAD67448|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

799,gi:1004170898:gb:AMP19673.1:|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

820,gi:730397869:ref:WP_034006484.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

837,gi:959846504:ref:WP_058132686.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

862,gi:959897454:ref:WP_058165306.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

898,gi:759433858:ref:WP_043156446.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

904,gi:730515606:ref:WP_034033846.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

914,AAP46590|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

916,gi:554679166:ref:WP_023180168.1:|FEATURES|fmtC|beta-lactam|fmtC,deeparg_deeparg_both_ARO_mapping.tsv,nan

1012,gi:553797237:ref:WP_023127796.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1015,gi:970550885:ref:WP_058814714.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

1043,gi:953524688:ref:WP_058010482.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1079,gi:985613534:ref:WP_060853009.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1097,AAP46620|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1292,gi:730385713:ref:WP_034003307.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1423,BAB86942|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1451,gi:730400130:ref:WP_034007270.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1588,gi:32345900:gb:AAM97244.1:|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1649,AAP46591|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1679,gi:730234224:ref:WP_033939530.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1701,gi:501976562:ref:WP_012681429.1:|FEATURES|cystathionine_beta-lyase_patB|unclassified|cystathionine_beta-lyase_patB,deeparg_deeparg_both_ARO_mapping.tsv,nan

1719,gi:446993873:ref:WP_001071129.1:|FEATURES|fmtC|beta-lactam|fmtC,deeparg_deeparg_both_ARO_mapping.tsv,nan

1835,U58210.1.gene4.p01|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1848,gi:959902495:ref:WP_058168418.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

1852,AAP46585|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

1888,YP_248152|FEATURES|PBP-1A|beta-lactam|PBP-1A,deeparg_deeparg_both_ARO_mapping.tsv,nan

2015,gi:489221431:ref:WP_003129875.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

2025,YP_002467958|FEATURES|PBP-1B|beta-lactam|PBP-1B,deeparg_deeparg_both_ARO_mapping.tsv,nan

2033,gi:135616:sp:P28815.1:TETC_ECOLX|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

2063,NP_249115.1|FEATURES|MexR|multidrug|MexR,deeparg_deeparg_both_ARO_mapping.tsv,nan

2086,gi:692974498:ref:WP_032166642.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

2092,AAF17267|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

2140,CP000647.1.gene2517.p01|FEATURES|ompF|multidrug|ompF,deeparg_deeparg_both_ARO_mapping.tsv,nan

2202,gi:323161554:gb:EFZ47443.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

2219,gi:32345888:gb:AAM97238.1:|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2266,P14677|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

2299,CAO91622|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

2309,AAP46606|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2329,gi:501022077:ref:WP_012074742.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

2403,ZP_04597435|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

2410,AAP46577|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2504,AAP46632|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2546,gi:1042738957:ref:WP_065301739.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

2580,AAP46594|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2603,CAO91626|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

2672,gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD,deeparg_deeparg_both_ARO_mapping.tsv,nan

2815,P0A0U8|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

2977,AF326777.3.gene22.p01|FEATURES|tetD|tetracycline|tetD,deeparg_deeparg_both_ARO_mapping.tsv,nan

3011,gi:557710037:gb:AHA22063.1:|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

3031,NP_253290.1|FEATURES|Type_A_NfxB|multidrug|Type_A_NfxB,deeparg_deeparg_both_ARO_mapping.tsv,nan

3045,gi:32345884:gb:AAM97236.1:|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

3111,JN645776.1.gene1.p01|FEATURES|PBP-1A|beta-lactam|PBP-1A,deeparg_deeparg_both_ARO_mapping.tsv,nan

3150,gi:959907095:ref:WP_058171579.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3303,gi:959926073:ref:WP_058185040.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3308,ZP_01834487|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3456,gi:447201629:ref:WP_001278885.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase,deeparg_deeparg_both_ARO_mapping.tsv,nan

3488,AAC95456|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3519,gi:1004170906:gb:AMP19677.1:|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3546,CAO91624|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3547,gi:1011730119:ref:WP_062573757.1:|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

3612,CAO91607|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3645,CAO91609|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3672,gi:501654546:ref:WP_012613742.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3690,gi:552691766:gb:ERZ05289.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3693,AAM97249|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

3696,YP_001693856|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

3727,gi:730682684:ref:WP_034069871.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3800,gi:489549056:ref:WP_003453693.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3823,gi:817673615:ref:WP_046638754.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3844,AAP46601|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

3912,gi:896408119:ref:WP_049345021.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

3980,gi:730474171:ref:WP_034023520.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4032,AAF17263|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4048,gi:746819953:ref:WP_039699719.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4101,AAP46598|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

4140,YP_001292390|FEATURES|PBP-1A|beta-lactam|PBP-1A,deeparg_deeparg_both_ARO_mapping.tsv,nan

4208,CAO91617|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4242,CAO91615|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4271,EDK70037|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4275,AAF17264|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4323,gi:911520192:ref:WP_050154592.1:|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4336,YP_208590|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

4348,AAF17270|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4363,HE999704.1.gene3165.p01|FEATURES|mtrR|multidrug|mtrR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4385,gi:738462527:ref:WP_036413340.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

4467,gi:921164489:ref:WP_053110392.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

4592,CAO91629|FEATURES|PBP-2X|beta-lactam|PBP-2X,deeparg_deeparg_both_ARO_mapping.tsv,nan

4597,ADT64081.1|FEATURES|MexS|multidrug|MexS,deeparg_deeparg_both_ARO_mapping.tsv,nan

4598,AAP46604|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

4637,gi:583220510:ref:WP_024156474.1:|FEATURES|tetC|tetracycline|tetC,deeparg_deeparg_both_ARO_mapping.tsv,nan

4673,gi:489229602:ref:WP_003137949.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4710,gi:446993875:ref:WP_001071131.1:|FEATURES|fmtC|beta-lactam|fmtC,deeparg_deeparg_both_ARO_mapping.tsv,nan

4717,gi:32345876:gb:AAM97232.1:|FEATURES|penA|beta-lactam|penA,deeparg_deeparg_both_ARO_mapping.tsv,nan

4773,NC_002516.2.880417.p01|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

4828,gi:640475599:ref:WP_024916072.1:|FEATURES|tetR|tetracycline|tetR,deeparg_deeparg_both_ARO_mapping.tsv,nan

4833,gi:553772467:ref:WP_023104399.1:|FEATURES|mexT|multidrug|mexT,deeparg_deeparg_both_ARO_mapping.tsv,nan

